year,mfr,division,carline,mfrid,index,displ,cyl,trans,citympg,highwaympg,combmpg,aspir,trans2,gears,drivesys,fuel,class,car_truck,fe_rating,ghg_rating,smog_rating
2015,BMW,BMW,435i Gran Coupe,BMX,455,3,6,Auto(S8),21,32,25,TC,SA,8,R,GP,Compact Cars,car,6,6,5
2015,BMW,BMW,435i xDrive Coupe,BMX,412,3,6,Auto(S8),20,30,24,TC,SA,8,A,GP,Compact Cars,car,6,6,5
2015,BMW,BMW,435i xDrive Coupe,BMX,413,3,6,Manual(M6),20,28,23,TC,M,6,A,GP,Compact Cars,car,5,5,5
2015,BMW,BMW,435i xDrive Gran Coupe,BMX,457,3,6,Auto(S8),20,31,24,TC,SA,8,A,GP,Compact Cars,car,6,6,5
2015,BMW,BMW,640i Gran Coupe,BMX,642,3,6,Auto(S8),20,31,24,TC,SA,8,R,GP,Compact Cars,car,6,6,5
2015,BMW,BMW,640i xDrive Gran Coupe,BMX,644,3,6,Auto(S8),20,29,23,TC,SA,8,A,GP,Compact Cars,car,5,5,5
2015,BMW,BMW,650i Gran Coupe,BMX,657,4.4,8,Auto(S8),17,25,20,TC,SA,8,R,GP,Compact Cars,car,5,5,5
2015,BMW,BMW,650i xDrive Gran Coupe,BMX,658,4.4,8,Auto(S8),16,24,19,TC,SA,8,A,GP,Compact Cars,car,4,4,5
2015,BMW,BMW,ActiveHybrid 3,BMX,350,3,6,Auto(S8),25,33,28,TC,SA,8,R,GP,Compact Cars,car,7,7,5
2015,BMW,BMW,Alpina B6 Gran Coupe xDrive,BMX,659,4.4,8,Auto(S8),16,24,19,TC,SA,8,A,GP,Compact Cars,car,4,4,5
2015,BMW,BMW,M3,BMX,381,3,6,Auto(AM-S7),17,24,19,TC,AMS,7,R,GP,Compact Cars,car,4,4,5
2015,BMW,BMW,M3,BMX,380,3,6,Manual(M6),17,26,20,TC,M,6,R,GPR,Compact Cars,car,5,5,5
2015,BMW,BMW,M4 Coupe,BMX,481,3,6,Auto(AM-S7),17,24,19,TC,AMS,7,R,GP,Compact Cars,car,4,4,5
2015,BMW,BMW,M4 Coupe,BMX,480,3,6,Manual(M6),17,26,20,TC,M,6,R,GPR,Compact Cars,car,5,5,5
2015,BMW,BMW,M6 Gran Coupe,BMX,665,4.4,8,Auto(AM-S7),14,20,16,TC,AMS,7,R,GP,Compact Cars,car,3,3,5
2015,BMW,BMW,M6 Gran Coupe,BMX,664,4.4,8,Manual(M6),15,22,17,TC,M,6,R,GP,Compact Cars,car,4,4,5
2015,General Motors,Buick,VERANO,GMX,99,2,4,Auto(S6),21,30,24,TC,SA,6,F,G,Compact Cars,car,6,6,6
2015,General Motors,Buick,VERANO,GMX,73,2,4,Manual(M6),20,31,24,TC,M,6,F,G,Compact Cars,car,6,6,6
2015,General Motors,Buick,VERANO,GMX,75,2.4,4,Auto(S6),21,32,25,NA,SA,6,F,G,Compact Cars,car,6,6,6
2015,General Motors,Cadillac,ATS,GMX,2,2,4,Auto(S6),21,30,24,TC,SA,6,R,G,Compact Cars,car,6,6,6
2015,General Motors,Cadillac,ATS,GMX,4,2,4,Manual(M6),19,30,23,TC,M,6,R,G,Compact Cars,car,5,5,6
2015,General Motors,Cadillac,ATS,GMX,8,2.5,4,Auto(S6),21,33,25,NA,SA,6,R,G,Compact Cars,car,6,6,7
2015,General Motors,Cadillac,ATS,GMX,9,3.6,6,Auto(S6),18,28,22,NA,SA,6,R,G,Compact Cars,car,5,5,6
2015,General Motors,Cadillac,ATS AWD,GMX,6,2,4,Auto(S6),20,28,23,TC,SA,6,A,G,Compact Cars,car,5,5,6
2015,General Motors,Cadillac,ATS AWD,GMX,11,3.6,6,Auto(S6),18,26,21,NA,SA,6,A,G,Compact Cars,car,5,5,6
2015,General Motors,Chevrolet,CAMARO,GMX,84,3.6,6,Auto(A6),19,30,22,NA,A,6,R,G,Compact Cars,car,5,5,6
2015,General Motors,Chevrolet,CAMARO,GMX,86,3.6,6,Auto(S6),18,27,21,NA,SA,6,R,G,Compact Cars,car,5,5,6
2015,General Motors,Chevrolet,CAMARO,GMX,87,3.6,6,Manual(M6),17,28,20,NA,M,6,R,G,Compact Cars,car,5,5,6
2015,General Motors,Chevrolet,CAMARO,GMX,58,6.2,8,Auto(S6),15,24,18,NA,SA,6,R,G,Compact Cars,car,4,4,6
2015,General Motors,Chevrolet,CAMARO,GMX,138,6.2,8,Auto(S6),12,18,14,SC,SA,6,R,GP,Compact Cars,car,2,2,5
2015,General Motors,Chevrolet,CAMARO,GMX,157,6.2,8,Manual(M6),14,19,16,SC,M,6,R,GPR,Compact Cars,car,3,3,5
2015,General Motors,Chevrolet,CAMARO,GMX,135,6.2,8,Manual(M6),16,24,19,NA,M,6,R,GPR,Compact Cars,car,4,4,6
2015,General Motors,Chevrolet,CAMARO,GMX,49,7,8,Manual(M6),13,19,15,NA,M,6,R,GPR,Compact Cars,car,3,3,5
2015,General Motors,Chevrolet,SONIC,GMX,27,1.4,4,Auto(S6),27,37,31,TC,SA,6,F,G,Compact Cars,car,8,8,6
2015,General Motors,Chevrolet,SONIC,GMX,32,1.4,4,Manual(M6),29,40,33,TC,M,6,F,G,Compact Cars,car,8,8,6
2015,General Motors,Chevrolet,SONIC,GMX,38,1.8,4,Auto(S6),25,35,28,NA,SA,6,F,G,Compact Cars,car,7,7,6
2015,General Motors,Chevrolet,SONIC,GMX,41,1.8,4,Manual(M5),26,35,30,NA,M,5,F,G,Compact Cars,car,7,7,6
2015,General Motors,Chevrolet,SONIC RS,GMX,30,1.4,4,Auto(S6),25,33,28,TC,SA,6,F,G,Compact Cars,car,7,7,6
2015,General Motors,Chevrolet,SONIC RS,GMX,36,1.4,4,Manual(M6),27,34,29,TC,M,6,F,G,Compact Cars,car,7,7,6
2015,Ford Motor Company,Ford,Fiesta ST FWD,FMX,85,1.6,4,Manual(M6),26,35,29,TC,M,6,F,G,Compact Cars,car,7,7,6
2015,Ford Motor Company,Ford,FOCUS FWD,FMX,269,1,3,Manual(M6),29,40,33,TC,M,6,F,G,Compact Cars,car,8,8,6
2015,Ford Motor Company,Ford,FOCUS FWD,FMX,110,2,4,Auto(AM6),27,40,31,NA,AM,6,F,G,Compact Cars,car,8,8,7
2015,Ford Motor Company,Ford,FOCUS FWD,FMX,111,2,4,Auto(S6),26,38,30,NA,SA,6,F,G,Compact Cars,car,7,7,7
2015,Ford Motor Company,Ford,FOCUS FWD,FMX,112,2,4,Manual(M5),26,36,30,NA,M,5,F,G,Compact Cars,car,7,7,7
2015,Ford Motor Company,Ford,FOCUS FWD,FMX,130,2,4,Manual(M6),23,32,26,TC,M,6,F,G,Compact Cars,car,6,6,5
2015,Ford Motor Company,Ford,Focus FWD FFV,FMX,113,2,4,Auto(AM6),27,40,31,NA,AM,6,F,G,Compact Cars,car,8,8,5
2015,Ford Motor Company,Ford,Focus FWD FFV,FMX,114,2,4,Auto(S6),26,38,30,NA,SA,6,F,G,Compact Cars,car,7,7,5
2015,Ford Motor Company,Ford,Focus FWD FFV,FMX,115,2,4,Manual(M5),26,36,30,NA,M,5,F,G,Compact Cars,car,7,7,5
2015,Ford Motor Company,Ford,Focus SFE FWD,FMX,270,1,3,Manual(M6),30,42,35,TC,M,6,F,G,Compact Cars,car,8,8,6
2015,Honda,Honda,CIVIC,HNX,36,1.8,4,Auto(A5),27,38,31,NA,A,5,F,CNG,Compact Cars,car,8,9,9
2015,Honda,Honda,CIVIC,HNX,26,1.8,4,Auto(AV),30,39,33,NA,CVT,1,F,G,Compact Cars,car,8,8,9
2015,Honda,Honda,CIVIC,HNX,27,1.8,4,Auto(AV-S7),29,38,33,NA,SCV,7,F,G,Compact Cars,car,8,8,9
2015,Honda,Honda,CIVIC,HNX,28,1.8,4,Manual(M5),28,36,31,NA,M,5,F,G,Compact Cars,car,8,8,5
2015,Honda,Honda,CIVIC,HNX,30,2.4,4,Manual(M6),22,31,25,NA,M,6,F,GP,Compact Cars,car,6,6,5
2015,Honda,Honda,CIVIC HF,HNX,29,1.8,4,Auto(AV),31,41,35,NA,CVT,1,F,G,Compact Cars,car,8,8,9
2015,Honda,Honda,CIVIC HYBRID,HNX,25,1.5,4,Auto(AV),44,47,45,NA,CVT,1,F,G,Compact Cars,car,10,10,7
2015,Hyundai,HYUNDAI MOTOR COMPANY,Accent,HYX,39,1.6,4,Auto(S6),26,37,30,NA,SA,6,F,G,Compact Cars,car,7,7,5
2015,Hyundai,HYUNDAI MOTOR COMPANY,Accent,HYX,40,1.6,4,Manual(M6),27,38,31,NA,M,6,F,G,Compact Cars,car,8,8,5
2015,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,HYX,21,1.6,4,Auto(AM6),27,36,30,NA,AM,6,F,G,Compact Cars,car,7,7,5
2015,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,HYX,23,1.6,4,Auto(S6),24,31,27,TC,SA,6,F,G,Compact Cars,car,7,7,5
2015,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,HYX,24,1.6,4,Manual(M6),24,33,28,TC,M,6,F,G,Compact Cars,car,7,7,5
2015,Hyundai,HYUNDAI MOTOR COMPANY,Veloster,HYX,22,1.6,4,Manual(M6),26,35,30,NA,M,6,F,G,Compact Cars,car,7,7,5
2015,Nissan,INFINITI,Q50 HYBRID,NSX,142,3.5,6,Auto(S7),29,36,31,NA,SA,7,R,GPR,Compact Cars,car,8,8,5
2015,Nissan,INFINITI,Q50 HYBRID AWD,NSX,144,3.5,6,Auto(S7),28,35,30,NA,SA,7,A,GPR,Compact Cars,car,7,7,5
2015,Nissan,INFINITI,Q50S HYBRID,NSX,143,3.5,6,Auto(S7),28,34,30,NA,SA,7,R,GPR,Compact Cars,car,7,7,5
2015,Nissan,INFINITI,Q50S HYBRID AWD,NSX,145,3.5,6,Auto(S7),27,31,28,NA,SA,7,A,GPR,Compact Cars,car,7,7,5
2015,Kia,KIA MOTORS CORPORATION,Forte Koup,KMX,21,1.6,4,Auto(S6),22,30,25,TC,SA,6,F,G,Compact Cars,car,6,6,5
2015,Kia,KIA MOTORS CORPORATION,Forte Koup,KMX,22,1.6,4,Manual(M6),22,29,25,TC,M,6,F,G,Compact Cars,car,6,6,5
2015,Kia,KIA MOTORS CORPORATION,Forte Koup,KMX,19,2,4,Auto(S6),25,34,28,NA,SA,6,F,G,Compact Cars,car,7,7,5
2015,Kia,KIA MOTORS CORPORATION,Forte Koup,KMX,20,2,4,Manual(M6),24,33,27,NA,M,6,F,G,Compact Cars,car,7,7,5
2015,Kia,KIA MOTORS CORPORATION,Rio,KMX,24,1.6,4,Auto(S6),27,37,31,NA,SA,6,F,G,Compact Cars,car,8,8,5
2015,Kia,KIA MOTORS CORPORATION,Rio,KMX,25,1.6,4,Manual(M6),27,37,31,NA,M,6,F,G,Compact Cars,car,8,8,5
2015,Kia,KIA MOTORS CORPORATION,Rio ECO,KMX,23,1.6,4,Auto(S6),28,37,31,NA,SA,6,F,G,Compact Cars,car,8,8,5
2015,Toyota,LEXUS,CT 200h,TYX,132,1.8,4,Auto(AV),43,40,42,NA,CVT,1,F,G,Compact Cars,car,9,9,7
2015,Toyota,LEXUS,IS 250,TYX,140,2.5,6,Auto(S6),21,30,24,NA,SA,6,R,GPR,Compact Cars,car,6,6,5
2015,Toyota,LEXUS,IS 250 AWD,TYX,45,2.5,6,Auto(S6),20,27,23,NA,SA,6,A,GPR,Compact Cars,car,5,5,5
2015,Toyota,LEXUS,IS 350,TYX,122,3.5,6,Auto(S8),19,28,22,NA,SA,8,R,GPR,Compact Cars,car,5,5,5
2015,Toyota,LEXUS,IS 350 AWD,TYX,43,3.5,6,Auto(S6),19,26,21,NA,SA,6,A,GPR,Compact Cars,car,5,5,5
2015,MAZDA,MAZDA,MAZDA3 4-Door,TKX,13,2,4,Auto(S6),30,41,34,NA,SA,6,F,G,Compact Cars,car,8,8,9
2015,MAZDA,MAZDA,MAZDA3 4-Door,TKX,12,2,4,Manual(M6),29,41,33,NA,M,6,F,G,Compact Cars,car,8,8,9
2015,MAZDA,MAZDA,MAZDA3 4-Door,TKX,17,2.5,4,Auto(S6),29,40,33,NA,SA,6,F,G,Compact Cars,car,8,8,9
2015,MAZDA,MAZDA,MAZDA3 4-Door,TKX,16,2.5,4,Auto(S6),28,39,32,NA,SA,6,F,G,Compact Cars,car,8,8,9
2015,MAZDA,MAZDA,MAZDA3 4-Door,TKX,20,2.5,4,Manual(M6),25,37,29,NA,M,6,F,G,Compact Cars,car,7,7,5
2015,Mercedes-Benz,Mercedes-Benz,AMG C 63,MBX,108,4,8,Auto(A7),18,25,20,TC,A,7,R,GPR,Compact Cars,car,5,5,5
2015,Mercedes-Benz,Mercedes-Benz,AMG C 63 S,MBX,110,4,8,Auto(A7),18,25,20,TC,A,7,R,GPR,Compact Cars,car,5,5,5
2015,Mercedes-Benz,Mercedes-Benz,C 300,MBX,113,2,4,Auto(A7),25,34,28,TC,A,7,R,GPR,Compact Cars,car,7,7,5
2015,Mercedes-Benz,Mercedes-Benz,C 300 4MATIC,MBX,106,2,4,Auto(A7),24,31,27,TC,A,7,4,GPR,Compact Cars,car,7,7,5
2015,Mercedes-Benz,Mercedes-Benz,C 400 4MATIC,MBX,105,3,6,Auto(A7),21,29,24,TC,A,7,4,GPR,Compact Cars,car,6,6,5
2015,Mercedes-Benz,Mercedes-Benz,CLA 250,MBX,240,2,4,Auto(AM7),26,38,30,TC,AM,7,F,GPR,Compact Cars,car,7,7,5
2015,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,MBX,212,2,4,Auto(AM7),24,33,27,TC,AM,7,4,GPR,Compact Cars,car,7,7,5
2015,Mercedes-Benz,Mercedes-Benz,CLA 250 4MATIC,MBX,36,2,4,Auto(AM7),24,33,27,TC,AM,7,4,GPR,Compact Cars,car,7,7,5
2015,Mercedes-Benz,Mercedes-Benz,CLA 45 AMG 4MATIC,MBX,210,2,4,Auto(AM7),23,31,26,TC,AM,7,4,GPR,Compact Cars,car,6,6,5
2015,Mercedes-Benz,Mercedes-Benz,CLS 400,MBX,350,3,6,Auto(A7),20,30,24,TC,A,7,R,GPR,Compact Cars,car,6,6,5
2015,Mercedes-Benz,Mercedes-Benz,CLS 400 4MATIC,MBX,351,3,6,Auto(A7),19,26,22,TC,A,7,4,GPR,Compact Cars,car,5,5,5
2015,Mercedes-Benz,Mercedes-Benz,CLS 550,MBX,319,4.7,8,Auto(A9),17,26,21,TC,A,9,R,GPR,Compact Cars,car,5,5,5
2015,Mercedes-Benz,Mercedes-Benz,CLS 550 4MATIC,MBX,320,4.7,8,Auto(A7),17,24,19,TC,A,7,4,GPR,Compact Cars,car,4,4,5
2015,Mercedes-Benz,Mercedes-Benz,CLS 63 AMG S 4MATIC,MBX,329,5.5,8,Auto(A7),16,22,18,TC,A,7,4,GPR,Compact Cars,car,4,4,5
2015,Mercedes-Benz,Mercedes-Benz,S 550 4MATIC (coupe),MBX,213,4.7,8,Auto(A7),16,24,19,TC,A,7,4,GPR,Compact Cars,car,4,4,5
2015,Mercedes-Benz,Mercedes-Benz,S 63 AMG 4MATIC (coupe),MBX,215,5.5,8,Auto(A7),15,23,18,TC,A,7,4,GPR,Compact Cars,car,4,4,5
2015,Mercedes-Benz,Mercedes-Benz,S 65 AMG (coupe),MBX,218,6,12,Auto(A7),13,20,15,TC,A,7,R,GPR,Compact Cars,car,3,3,5
2015,BMW,Mini,Mini Cooper Countryman,BMX,38,1.6,4,Auto(S6),25,30,27,NA,SA,6,F,GP,Compact Cars,car,7,7,5
2015,BMW,Mini,Mini Cooper Countryman,BMX,39,1.6,4,Manual(M6),27,34,30,NA,M,6,F,GP,Compact Cars,car,7,7,5
2015,BMW,Mini,Mini Cooper Paceman,BMX,42,1.6,4,Auto(S6),25,30,27,NA,SA,6,F,GP,Compact Cars,car,7,7,5
2015,BMW,Mini,Mini Cooper Paceman,BMX,43,1.6,4,Manual(M6),27,34,30,NA,M,6,F,GP,Compact Cars,car,7,7,5
2015,BMW,Mini,Mini Cooper S Countryman,BMX,60,1.6,4,Auto(S6),25,32,28,TC,SA,6,F,GP,Compact Cars,car,7,7,5
2015,BMW,Mini,Mini Cooper S Countryman,BMX,61,1.6,4,Manual(M6),26,32,29,TC,M,6,F,GP,Compact Cars,car,7,7,5
2015,BMW,Mini,Mini Cooper S Countryman All4,BMX,62,1.6,4,Auto(S6),23,30,26,TC,SA,6,A,GP,Compact Cars,car,6,6,5
2015,BMW,Mini,Mini Cooper S Countryman All4,BMX,63,1.6,4,Manual(M6),25,31,27,TC,M,6,A,GP,Compact Cars,car,7,7,5
2015,BMW,Mini,Mini Cooper S Paceman,BMX,64,1.6,4,Auto(S6),25,32,28,TC,SA,6,F,GP,Compact Cars,car,7,7,5
2015,BMW,Mini,Mini Cooper S Paceman,BMX,65,1.6,4,Manual(M6),26,32,29,TC,M,6,F,GP,Compact Cars,car,7,7,5
2015,BMW,Mini,Mini Cooper S Paceman ALL4,BMX,66,1.6,4,Auto(S6),23,30,26,TC,SA,6,A,GP,Compact Cars,car,6,6,5
2015,BMW,Mini,Mini Cooper S Paceman ALL4,BMX,67,1.6,4,Manual(M6),25,31,27,TC,M,6,A,GP,Compact Cars,car,7,7,5
2015,BMW,Mini,Mini JCW Countryman ALL4,BMX,82,1.6,4,Auto(S6),23,30,26,TC,SA,6,A,GP,Compact Cars,car,6,6,5
2015,BMW,Mini,Mini JCW Countryman ALL4,BMX,83,1.6,4,Manual(M6),25,31,27,TC,M,6,A,GP,Compact Cars,car,7,7,5
2015,BMW,Mini,Mini JCW Paceman ALL4,BMX,84,1.6,4,Auto(S6),23,30,26,TC,SA,6,A,GP,Compact Cars,car,6,6,5
2015,BMW,Mini,Mini JCW Paceman ALL4,BMX,85,1.6,4,Manual(M6),25,31,27,TC,M,6,A,GP,Compact Cars,car,7,7,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,MTX,115,2,4,Auto(AM6),18,25,20,TC,AM,6,A,GPR,Compact Cars,car,5,5,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,MTX,112,2,4,Auto(AV-S6),26,34,29,NA,SCV,6,F,G,Compact Cars,car,7,7,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,MTX,111,2,4,Manual(M5),25,34,28,NA,M,5,F,G,Compact Cars,car,7,7,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,MTX,114,2.4,4,Auto(AV-S6),23,30,26,NA,SCV,6,F,G,Compact Cars,car,6,6,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER,MTX,113,2.4,4,Manual(M5),22,31,26,NA,M,5,F,G,Compact Cars,car,6,6,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER AWD,MTX,116,2.4,4,Auto(AV-S6),22,29,25,NA,SCV,6,A,G,Compact Cars,car,6,6,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER EVOLUTION,MTX,132,2,4,Auto(AM6),17,22,19,TC,AM,6,A,GPR,Compact Cars,car,4,4,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,LANCER EVOLUTION,MTX,131,2,4,Manual(M5),17,23,19,TC,M,5,A,GPR,Compact Cars,car,4,4,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,MTX,102,1.2,3,Auto(AV),37,44,40,NA,CVT,1,F,G,Compact Cars,car,9,9,5
2015,Mitsubishi Motors Co,Mitsubishi Motors Corporation,MIRAGE,MTX,101,1.2,3,Manual(M5),34,42,37,NA,M,5,F,G,Compact Cars,car,9,9,5
2015,Nissan,NISSAN,VERSA,NSX,103,1.6,4,Auto(A4),26,35,30,NA,A,4,F,G,Compact Cars,car,7,7,5
2015,Nissan,NISSAN,VERSA,NSX,101,1.6,4,Auto(AV),31,40,35,NA,CVT,1,F,G,Compact Cars,car,8,8,5
2015,Nissan,NISSAN,VERSA,NSX,102,1.6,4,Manual(M5),27,36,30,NA,M,5,F,G,Compact Cars,car,7,7,5
2015,Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom Coupe,RRG,4,6.7,12,Auto(S8),11,19,14,NA,SA,8,R,GP,Compact Cars,car,2,2,5
2015,Rolls-Royce,Rolls-Royce Motor Cars Limited,Phantom Drophead Coupe,RRG,3,6.7,12,Auto(S8),11,19,14,NA,SA,8,R,GP,Compact Cars,car,2,2,5
2015,Toyota,SCION,tC,TYX,16,2.5,4,Auto(S6),23,31,26,NA,SA,6,F,G,Compact Cars,car,6,6,5
2015,Toyota,SCION,tC,TYX,17,2.5,4,Manual(M6),23,31,26,NA,M,6,F,G,Compact Cars,car,6,6,5
2015,Subaru,Subaru,IMPREZA,FJX,5,2,4,Auto(AV-S6),28,37,31,NA,SCV,6,A,G,Compact Cars,car,8,8,6
2015,Subaru,Subaru,IMPREZA,FJX,3,2,4,Manual(M5),25,34,28,NA,M,5,A,G,Compact Cars,car,7,7,6
2015,Subaru,Subaru,WRX,FJX,25,2,4,Auto(AV-S8),19,25,21,TC,SCV,8,A,GP,Compact Cars,car,5,5,5
2015,Subaru,Subaru,WRX,FJX,24,2,4,Manual(M6),21,28,24,TC,M,6,A,GP,Compact Cars,car,6,6,5
2015,Subaru,Subaru,WRX,FJX,26,2.5,4,Manual(M6),17,23,19,TC,M,6,A,GPR,Compact Cars,car,4,4,5
2015,Toyota,TOYOTA,PRIUS c,TYX,108,1.5,4,Auto(AV),53,46,50,NA,CVT,1,F,G,Compact Cars,car,10,10,7
2015,Toyota,TOYOTA,YARIS,TYX,13,1.5,4,Auto(A4),30,36,32,NA,A,4,F,G,Compact Cars,car,8,8,5
2015,Toyota,TOYOTA,YARIS,TYX,14,1.5,4,Manual(M5),30,37,33,NA,M,5,F,G,Compact Cars,car,8,8,5
2015,Volkswagen Group of,Volkswagen,Beetle,VGA,79,1.8,4,Auto(S6),25,33,28,TC,SA,6,F,G,Compact Cars,car,7,7,7
2015,Volkswagen Group of,Volkswagen,Beetle,VGA,78,1.8,4,Manual(M5),24,33,27,TC,M,5,F,G,Compact Cars,car,7,7,7
2015,Volkswagen Group of,Volkswagen,Beetle,VGA,81,2,4,Auto(AM-S6),24,30,26,TC,AMS,6,F,GP,Compact Cars,car,6,6,7
2015,Volkswagen Group of,Volkswagen,Beetle,VGA,95,2,4,Auto(AM-S6),31,41,34,TC,AMS,6,F,DU,Compact Cars,car,8,7,3
2015,Volkswagen Group of,Volkswagen,Beetle,VGA,83,2,4,Manual(M6),23,31,26,TC,M,6,F,GP,Compact Cars,car,6,6,7
2015,Volkswagen Group of,Volkswagen,Beetle,VGA,91,2,4,Manual(M6),31,41,34,TC,M,6,F,DU,Compact Cars,car,8,7,3
2015,Volkswagen Group of,Volkswagen,CC,VGA,58,2,4,Auto(AM-S6),22,31,25,TC,AMS,6,F,GP,Compact Cars,car,6,6,5
2015,Volkswagen Group of,Volkswagen,CC,VGA,59,2,4,Manual(M6),21,32,25,TC,M,6,F,GP,Compact Cars,car,6,6,5
2015,Volkswagen Group of,Volkswagen,CC 4Motion,VGA,56,3.6,6,Auto(S6),17,25,20,NA,SA,6,A,GP,Compact Cars,car,5,5,5
2015,Volkswagen Group of,Volkswagen,Golf,VGA,103,1.8,4,Auto(S6),25,36,29,TC,SA,6,F,G,Compact Cars,car,7,7,9
2015,Volkswagen Group of,Volkswagen,Golf,VGA,85,1.8,4,Manual(M5),25,37,30,TC,M,5,F,G,Compact Cars,car,7,7,9
2015,Volkswagen Group of,Volkswagen,Golf,VGA,100,2,4,Auto(AM-S6),31,43,36,TC,AMS,6,F,DU,Compact Cars,car,8,8,3
2015,Volkswagen Group of,Volkswagen,Golf,VGA,104,2,4,Manual(M6),30,45,36,TC,M,6,F,DU,Compact Cars,car,8,8,3
2015,Volkswagen Group of,Volkswagen,Golf R,VGA,108,2,4,Auto(AM-S6),23,30,26,TC,AMS,6,A,GP,Compact Cars,car,6,6,5
2015,Volkswagen Group of,Volkswagen,GTI,VGA,1,2,4,Auto(AM-S6),25,33,28,TC,AMS,6,F,GP,Compact Cars,car,7,7,9
2015,Volkswagen Group of,Volkswagen,GTI,VGA,8,2,4,Manual(M6),25,34,28,TC,M,6,F,GP,Compact Cars,car,7,7,9
2015,Volkswagen Group of,Volkswagen,Jetta,VGA,98,1.8,4,Auto(S6),25,37,30,TC,SA,6,F,G,Compact Cars,car,7,7,7
2015,Volkswagen Group of,Volkswagen,Jetta,VGA,97,1.8,4,Manual(M5),25,37,29,TC,M,5,F,G,Compact Cars,car,7,7,7
2015,Volkswagen Group of,Volkswagen,Jetta,VGA,93,2,4,Auto(AM-S6),24,32,27,TC,AMS,6,F,GP,Compact Cars,car,7,7,7
2015,Volkswagen Group of,Volkswagen,Jetta,VGA,102,2,4,Auto(AM-S6),31,45,36,TC,AMS,6,F,DU,Compact Cars,car,8,8,3
2015,Volkswagen Group of,Volkswagen,Jetta,VGA,99,2,4,Auto(S6),23,34,26,NA,SA,6,F,G,Compact Cars,car,6,6,5
2015,Volkswagen Group of,Volkswagen,Jetta,VGA,86,2,4,Manual(M5),25,34,28,NA,M,5,F,G,Compact Cars,car,7,7,5
2015,Volkswagen Group of,Volkswagen,Jetta,VGA,105,2,4,Manual(M6),31,46,36,TC,M,6,F,DU,Compact Cars,car,8,8,3
2015,Volkswagen Group of,Volkswagen,Jetta,VGA,94,2,4,Manual(M6),23,33,26,TC,M,6,F,GP,Compact Cars,car,6,6,7
2015,Volkswagen Group of,Volkswagen,Jetta Hybrid,VGA,107,1.4,4,Auto(AM-S7),42,48,45,TC,AMS,7,F,GP,Compact Cars,car,10,10,7
2015,Volvo,"Volvo Cars of North America, LLC",S60 AWD,VVX,75,2.5,5,Auto(S6),20,29,23,TC,SA,6,A,G,Compact Cars,car,5,5,5
2015,Volvo,"Volvo Cars of North America, LLC",S60 AWD,VVX,23,3,6,Auto(S6),19,28,22,TC,SA,6,A,G,Compact Cars,car,5,5,5
2015,Volvo,"Volvo Cars of North America, LLC",S60 FWD,VVX,87,2,4,Auto(S8),25,37,29,TC,SA,8,F,G,Compact Cars,car,7,7,5
2015,Volvo,"Volvo Cars of North America, LLC",S60 FWD,VVX,92,2,4,Auto(S8),24,35,28,TS,SA,8,F,GPR,Compact Cars,car,7,7,5
2015,Volvo,"Volvo Cars of North America, LLC",S60 PoleStar AWD,VVX,95,3,6,Auto(S6),18,27,21,TC,SA,6,A,G,Compact Cars,car,5,5,5
2015,Honda,Acura,RLX,HNX,10,3.5,6,Auto(S6),20,31,24,NA,SA,6,F,GP,Midsize Cars,car,6,6,5
2015,Volkswagen Group of,Audi,A6,VGA,47,2,4,Auto(AV-S8),25,33,28,TC,SCV,8,F,GP,Midsize Cars,car,7,7,5
2015,Volkswagen Group of,Audi,A6 quattro,VGA,48,2,4,Auto(S8),20,29,23,TC,SA,8,A,GP,Midsize Cars,car,5,5,5
2015,Volkswagen Group of,Audi,A6 quattro,VGA,72,3,6,Auto(S8),18,27,22,SC,SA,8,A,GP,Midsize Cars,car,5,5,5
2015,Volkswagen Group of,Audi,A7 quattro,VGA,71,3,6,Auto(S8),18,28,21,SC,SA,8,A,GP,Midsize Cars,car,5,5,5
2015,Volkswagen Group of,Audi,A8,VGA,40,3,6,Auto(S8),19,29,22,SC,SA,8,A,GP,Midsize Cars,car,5,5,5
2015,Volkswagen Group of,Audi,A8,VGA,11,4,8,Auto(S8),18,30,22,TC,SA,8,A,GP,Midsize Cars,car,5,5,5
2015,Volkswagen Group of,Audi,RS7,VGA,21,4,8,Auto(S8),15,25,18,TC,SA,8,A,GP,Midsize Cars,car,4,4,5
